sentiment,headline
0,finnish metal products company componenta oyj net profit went slightly down to 25.1 mln euro   40.2 mln  for the first half of 2008 from 25.4 mln euro   40.7 mln  for the same period of 2007 .
0,in a separate announcement to the helsinki stock exchange  atria revealed that the company's third quarter profits declined from eur13 .9 m in the third quarter of last year to eur12 .7 m in this year's q3 .
0,in the fourth quarter of 2008  net sales decreased to eur 121.4 mn from eur 165.5 mn in the fourth quarter of 2007 .
0,insurer axa  par  cs  slid by 5.35  to eur 14.15  after citigroup and ing slashed their targets on the stock .
0,adp news   feb 11  2009  finnish wood products technology supplier raute oyj  hel  rutav  said today its net profit decreased to eur 4.7 million  usd 6.1 m  for 2008 from eur 6.6 million for 2007 .
0,adp news   feb 12  2009  finnish construction company lemminkainen oyj  hel  lem1s  said today its net profit decreased to eur 63.5 million  usd 81.1 m  for 2008 from eur 80.6 million for 2007 .
0,adp news   feb 4  2009  finnish broadband data communication systems and solutions company teleste oyj  hel  tlt1v  said today its net profit decreased to eur 5.5 million  usd 7.2 m  for 2008 from eur 9.4 million for 200
0,adp news   jan 22  2009  finnish mobile phones maker nokia oyj  omx  nok1v  said today its operating profit decreased to eur 5 billion  usd 6.5 bn  for 2008 from eur 8 billion for 2007 .
0,adpnews   may 4  2010  finnish cutlery and hand tools maker fiskars oyj abp  hel  fisas  said today its net profit declined to eur 12.9 million  usd 17m  in the first quarter of 2010 from eur 17 million in the correspond
0,adpnews   oct 21  2009  finlandbased it consultancy tieto oyj  hel  tie1v  said today its net profit plunged to eur 29.4 million  usd 43.9 m  for the first nine months of 2009 from eur 58.7 million for the same period o
0,market share decreased on the route between helsinki in finland and tallinn in estonia by 0.1 percentage points to 24.8  .
0,net profit fell by almost half to â 5.5 million from â 9.4 million at the end of 2007 .
0,net profit in the three months through march 31 fell to   x20ac  103 million  us 165 million  from   x20ac  131 million a year earlier  the finnish company said .
0,net sales decreased to eur 220.5 mn from eur 470.0 mn in the corresponding period in 2009 .
0,net sales decreased to eur 91.6 mn from eur 109mn in the corresponding period in 2005 .
0,net sales fell by 33  from the third quarter of 2008 to eur 130.5 mn .
0,net sales fell by 5  from the previous accounting period .
0,net sales of kyro's main business area  glaston technologies  a manufacturer of glass processing machines  decreased to eur 161.5 mn from eur 164.1 mn in januaryseptember 2005 .
0,operating profit decreased to eur 16mn from eur 21.1 mn in 2008 .
0,operating profit fell from eur 7.9 mn in the second quarter of 2005 to eur 5.1 mn in the second quarter of 2006 .
0,operating profit fell to eur 15.1 mn from eur 24.6 mn in 2006 .
0,operating profit fell to eur 23.26 mn from eur 32.86 mn .
0,operating profit fell to eur 38.1 mn from eur 55.3 mn in 2007 .
0,operating profit fell to eur 6.2 mn from eur 8.5 mn in the third quarter of 2007 .
0,orion's net profit for the third quarter of 2007 decreased to 36.5 mln euro   52.1 mln  from 40.3 mln euro   57.5 mln  a year earlier .
0,pretax profit decreased by 37  to eur 193.1 mn from eur 305.6 mn .
0,pretax profit decreased to eur 33.8 mn from eur 40.8 mn in the fourth quarter of 2005 .
0,pretax profit totaled eur 9.0 mn  down from eur 36.3 mn in 2007 .
0,prices and delivery volumes of broadband products decreased significantly in 2005 .
0,profit for the period fell to eur 1.6 mn from eur 7.5 mn in januaryseptember 2008 .
0,profit for the period totalled eur 0.8 mn  down from eur 1.1 mn in the corresponding period in 2008 .
0,profit for the period totalled eur 1.1 mn  down from eur 1.6 mn in the third quarter of 2008 .
0,revenue in the quarter fell 8 percent to  euro  2.4 billion compared to a year earlier .
0,srv lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .
0,stora enso oyj said its secondquarter result would fall by half compared with the same period in 2007 .
0,subscription sales decreased slightly .
0,the company confirmed its estimate for lower revenue for the whole 2009 than the yearago eur93 .9 m as given in the interim report on 5 august 2009 .
0,the company said that the fall in turnover had been planned .
0,the department store division's sales fell by 8.6  to eur 140.2 mn .
0,the fair value of the company's investment properties went down to eur 2.768 billion at the end of 2009 from eur 2.916 billion a year earlier .
0,the fair value of the company's investment properties went down to eur2 .769 bn at the end of september 2009 from eur2 .878 bn a year earlier .
0,the group's order portfolio decreased from eur 42.9 mn in 92007 to eur 33.3 mn in 22008 .
0,the net sales decreased to eur 49.8 million from eur 59.9 million .
0,the sales of the tiimari segment fell by 4.0  yearonyear to eur3 .3 m in june 2010 .
0,finnish electronics contract manufacturer scanfil had net sales of eur 52.2 mn in the first quarter of 2007  down from eur 60.1 mn a year before .
0,alma media's operating profit amounted to eur 11.9 mn  down from eur 15.0 mn a year earlier .
0,commission income decreased to eur 3.8 mn  compared to eur 4.6 mn in the third quarter of 2007 .
0,commission income fell to eur 4.6 mn from eur 5.1 mn in the corresponding period in 2007 .
0,export declined by 6 percent to 16.4 million liters .
0,exports of goods fell by 59   and imports by 16.7  .
0,finnish developer and manufacturer of mobile phone chargers salcomp plc omx helsinki  sal1v on wednesday 19 november lowered its fullyear net sales estimate .
0,finnish investment group norvestia oyj said its net profit fell to 23.5 mln euro  30.6 mln in 2006 from 33.5 mln euro  43.6 mln in 2005 .
0,group ebit for the first half was eur13 .6 m us 17.8 m  falling short of the eur22 .5 m it posted for the same period of 2009 .
0,however  its market share shrank to 47.59 per cent from 48 per cent a year earlier .
0,however  the company saw its net profit for the third quarter down to eur 1.4 million from eur 1.5 million for the corresponding period of 2009 .
